cart_id,user_id,product_id,quantity,price_at_add,added_at,category
cart_008964,user_09112,prod_0863,1,60.72,2023-10-07T17:52:42Z,Toys & Games
cart_008965,user_09614,prod_0483,3,267.15,2022-12-25T01:23:50Z,Home & Kitchen
cart_008966,user_05495,prod_0330,1,485.11,2023-02-07T00:36:47Z,Fashion
cart_008967,user_08219,prod_0631,1,531.95,2024-11-04T17:40:25Z,Sports & Fitness
cart_008968,user_05747,prod_0748,3,194.33,2022-10-09T16:08:21Z,Beauty
cart_008969,user_05948,prod_0580,3,16.57,2024-10-19T06:01:11Z,Books
cart_008970,user_03930,prod_0466,4,202.98,2024-10-11T15:43:54Z,Home & Kitchen
cart_008971,user_05767,prod_0107,1,187.62,2023-04-22T03:20:20Z,Electronics
cart_008972,user_07184,prod_0653,1,640.0,2023-08-30T11:13:44Z,Sports & Fitness
cart_008973,user_08985,prod_0114,1,413.67,2023-05-17T14:15:06Z,Electronics
cart_008974,user_06158,prod_0001,1,378.66,2023-03-07T17:15:12Z,Electronics
cart_008975,user_01676,prod_0031,3,375.63,2024-04-13T03:01:05Z,Electronics
cart_008976,user_04083,prod_0422,2,30.66,2022-01-12T19:16:34Z,Home & Kitchen
cart_008977,user_08189,prod_0588,2,77.33,2024-05-11T16:02:15Z,Books
cart_008978,user_06986,prod_0967,1,216.82,2024-06-08T19:18:40Z,Automotive
cart_008979,user_05730,prod_0910,5,64.04,2022-07-29T21:42:04Z,Toys & Games
cart_008980,user_03074,prod_0623,1,63.54,2022-11-01T06:34:05Z,Books
cart_008981,user_03882,prod_0027,1,723.31,2022-03-24T22:54:05Z,Electronics
cart_008982,user_01566,prod_0268,1,498.04,2024-04-27T03:15:40Z,Fashion
cart_008983,user_07453,prod_0818,2,183.03,2023-01-31T10:50:48Z,Beauty
cart_008984,user_07965,prod_0775,3,16.68,2023-06-04T22:23:16Z,Beauty
cart_008985,user_00644,prod_0563,1,38.94,2023-04-23T00:44:19Z,Books
cart_008986,user_07845,prod_0570,1,49.12,2024-06-14T17:41:51Z,Books
cart_008987,user_04826,prod_0629,3,56.83,2024-03-30T00:28:54Z,Books
cart_008988,user_01023,prod_0506,1,324.79,2023-05-23T01:22:39Z,Home & Kitchen
cart_008989,user_08742,prod_0154,3,1142.01,2022-04-01T01:26:04Z,Electronics
cart_008990,user_04002,prod_0124,1,550.64,2024-03-24T15:02:09Z,Electronics
cart_008991,user_07397,prod_0974,1,223.21,2023-07-10T06:07:46Z,Automotive
cart_008992,user_09140,prod_0057,1,547.63,2023-12-13T00:12:54Z,Electronics
cart_008993,user_03357,prod_0462,3,272.76,2024-06-30T12:46:31Z,Home & Kitchen
cart_008994,user_02570,prod_0417,3,78.15,2022-03-08T00:20:36Z,Home & Kitchen
cart_008995,user_05602,prod_0635,1,119.47,2023-07-26T10:08:52Z,Sports & Fitness
cart_008996,user_00973,prod_0024,1,869.87,2022-05-27T12:35:58Z,Electronics
cart_008997,user_03149,prod_0009,1,1310.56,2024-07-26T03:28:29Z,Electronics
cart_008998,user_04223,prod_0601,1,79.52,2024-12-27T00:14:50Z,Books
cart_008999,user_07949,prod_0907,1,163.4,2023-05-30T00:41:50Z,Toys & Games
cart_009000,user_03005,prod_0269,1,218.97,2024-06-21T11:58:20Z,Fashion
cart_009001,user_04953,prod_0131,1,527.28,2022-03-07T13:51:18Z,Electronics
cart_009002,user_08014,prod_0261,1,392.26,2024-07-14T16:14:08Z,Fashion
cart_009003,user_02382,prod_0633,1,444.56,2022-03-04T11:37:45Z,Sports & Fitness
cart_009004,user_09090,prod_0400,2,248.79,2024-08-26T10:52:18Z,Home & Kitchen
cart_009005,user_01558,prod_0099,2,826.22,2022-12-05T13:40:18Z,Electronics
cart_009006,user_09922,prod_0089,1,1155.16,2022-09-21T04:50:49Z,Electronics
cart_009007,user_08376,prod_0154,2,1142.01,2023-12-16T12:43:41Z,Electronics
cart_009008,user_07272,prod_0647,1,359.1,2022-01-31T21:12:45Z,Sports & Fitness
cart_009009,user_04398,prod_0414,2,202.54,2023-05-31T18:06:52Z,Home & Kitchen
cart_009010,user_04646,prod_0148,3,1057.19,2024-05-04T18:32:56Z,Electronics
cart_009011,user_02320,prod_0492,1,226.51,2022-12-06T09:02:14Z,Home & Kitchen
cart_009012,user_01624,prod_0287,1,60.52,2023-04-14T17:33:29Z,Fashion
cart_009013,user_03472,prod_0188,1,257.27,2023-07-17T05:52:50Z,Fashion
cart_009014,user_03291,prod_0166,1,854.84,2022-07-27T18:13:39Z,Electronics
cart_009015,user_00253,prod_0390,1,313.74,2022-04-29T05:09:36Z,Home & Kitchen
cart_009016,user_01034,prod_0266,1,237.83,2024-02-28T13:14:58Z,Fashion
cart_009017,user_08719,prod_0070,2,484.47,2022-09-09T12:21:24Z,Electronics
cart_009018,user_05295,prod_0682,2,464.74,2022-11-08T17:15:06Z,Sports & Fitness
cart_009019,user_09197,prod_0560,1,69.43,2023-04-07T00:13:51Z,Books
cart_009020,user_09953,prod_0607,2,10.41,2024-10-28T23:05:07Z,Books
cart_009021,user_02587,prod_0026,2,513.73,2022-12-25T13:36:54Z,Electronics
cart_009022,user_06319,prod_0195,1,335.22,2022-03-01T02:04:53Z,Fashion
cart_009023,user_09855,prod_0126,1,660.49,2023-02-23T06:42:52Z,Electronics
cart_009024,user_09299,prod_0755,3,49.03,2022-10-28T07:49:54Z,Beauty
cart_009025,user_07200,prod_0803,2,81.2,2023-12-12T00:38:21Z,Beauty
cart_009026,user_00574,prod_0585,2,27.88,2024-12-11T17:34:09Z,Books
cart_009027,user_01003,prod_0680,1,693.48,2024-08-28T02:20:23Z,Sports & Fitness
cart_009028,user_07015,prod_0047,2,1120.89,2024-04-22T12:48:11Z,Electronics
cart_009029,user_06146,prod_0391,5,338.91,2023-07-20T06:27:22Z,Home & Kitchen
cart_009030,user_08971,prod_0590,4,53.81,2024-05-05T02:24:50Z,Books
cart_009031,user_07445,prod_0511,1,33.06,2023-07-02T11:40:23Z,Books
cart_009032,user_06466,prod_0232,1,285.95,2024-03-14T23:25:49Z,Fashion
cart_009033,user_04181,prod_0646,1,725.85,2023-07-28T02:22:47Z,Sports & Fitness
cart_009034,user_00924,prod_0336,3,456.93,2023-04-14T19:04:35Z,Fashion
cart_009035,user_05350,prod_0617,1,19.81,2022-07-06T15:48:02Z,Books
cart_009036,user_03068,prod_0615,1,58.49,2024-07-18T01:11:10Z,Books
cart_009037,user_01067,prod_0790,3,16.68,2024-09-06T18:56:51Z,Beauty
cart_009038,user_09545,prod_0640,1,458.9,2024-04-18T11:13:42Z,Sports & Fitness
cart_009039,user_04957,prod_0754,3,106.32,2024-08-19T17:16:44Z,Beauty
cart_009040,user_02996,prod_0143,5,150.43,2023-12-12T01:38:08Z,Electronics
cart_009041,user_03463,prod_0378,1,58.97,2024-09-09T02:13:22Z,Home & Kitchen
cart_009042,user_02264,prod_0319,2,174.59,2022-07-02T07:04:43Z,Fashion
cart_009043,user_02859,prod_0014,1,133.97,2022-07-11T12:21:43Z,Electronics
cart_009044,user_05293,prod_0733,4,50.85,2023-09-09T02:34:42Z,Beauty
cart_009045,user_02924,prod_0513,2,66.03,2023-05-26T23:45:32Z,Books
cart_009046,user_09101,prod_0080,2,1001.59,2023-04-18T07:05:50Z,Electronics
cart_009047,user_08353,prod_0574,1,54.22,2024-04-27T15:51:05Z,Books
cart_009048,user_00902,prod_0545,2,59.35,2022-10-15T01:43:04Z,Books
cart_009049,user_03822,prod_0836,4,167.78,2024-11-08T20:31:44Z,Toys & Games
cart_009050,user_05047,prod_0836,3,167.78,2023-04-27T18:18:46Z,Toys & Games
cart_009051,user_00082,prod_0701,1,28.83,2023-07-06T20:31:23Z,Sports & Fitness
cart_009052,user_05692,prod_0338,1,359.15,2022-04-28T14:08:29Z,Fashion
cart_009053,user_01514,prod_0237,2,254.4,2024-08-13T16:02:38Z,Fashion
cart_009054,user_08001,prod_0462,1,272.76,2023-02-11T14:31:52Z,Home & Kitchen
cart_009055,user_03505,prod_0583,2,71.75,2023-10-15T06:17:09Z,Books
cart_009056,user_00255,prod_0164,1,1079.65,2024-09-11T16:58:05Z,Electronics
cart_009057,user_02099,prod_0112,3,1316.24,2022-04-23T20:31:02Z,Electronics
cart_009058,user_05773,prod_0153,1,852.25,2023-07-04T09:28:44Z,Electronics
cart_009059,user_07007,prod_0989,1,455.83,2024-02-29T13:33:13Z,Automotive
cart_009060,user_04495,prod_0561,1,24.96,2022-02-02T09:33:01Z,Books
cart_009061,user_08347,prod_0976,3,99.56,2023-10-01T07:23:29Z,Automotive
cart_009062,user_03956,prod_0515,1,75.65,2022-08-04T11:04:38Z,Books
cart_009063,user_00160,prod_0754,1,106.32,2022-07-01T00:00:25Z,Beauty
cart_009064,user_00854,prod_0344,1,470.15,2023-01-15T12:42:04Z,Fashion
cart_009065,user_00299,prod_0249,2,131.11,2022-04-16T02:28:58Z,Fashion
cart_009066,user_07635,prod_0795,2,190.66,2022-10-28T16:48:32Z,Beauty
cart_009067,user_04122,prod_0214,1,149.72,2022-04-01T00:05:26Z,Fashion
cart_009068,user_04025,prod_0787,1,181.31,2023-02-08T12:15:44Z,Beauty
cart_009069,user_06155,prod_0585,1,27.88,2022-09-14T07:12:44Z,Books
cart_009070,user_07744,prod_0137,4,854.99,2023-07-07T22:40:52Z,Electronics
cart_009071,user_01596,prod_0261,1,392.26,2023-08-25T17:56:03Z,Fashion
cart_009072,user_01138,prod_0286,2,462.58,2022-05-01T12:41:10Z,Fashion
cart_009073,user_03540,prod_0552,2,28.88,2022-06-18T21:37:59Z,Books
cart_009074,user_09684,prod_0052,1,1251.77,2024-09-08T14:44:21Z,Electronics
cart_009075,user_06417,prod_0037,1,1235.84,2024-02-19T11:27:40Z,Electronics
cart_009076,user_07626,prod_0982,1,446.59,2022-05-31T12:18:25Z,Automotive
cart_009077,user_08435,prod_0019,1,281.35,2024-03-19T21:41:38Z,Electronics
cart_009078,user_03181,prod_0308,1,291.57,2024-01-26T06:33:31Z,Fashion
cart_009079,user_06867,prod_0173,2,78.37,2023-12-22T09:34:37Z,Electronics
cart_009080,user_05219,prod_0346,1,249.78,2022-02-26T19:14:51Z,Fashion
cart_009081,user_02619,prod_0645,2,457.69,2024-11-08T12:03:20Z,Sports & Fitness
cart_009082,user_08045,prod_0316,1,104.92,2023-05-01T02:47:26Z,Fashion
cart_009083,user_04277,prod_0407,1,563.23,2024-09-11T18:20:10Z,Home & Kitchen
cart_009084,user_06165,prod_0107,5,187.62,2022-10-05T11:38:57Z,Electronics
cart_009085,user_00347,prod_0565,1,55.35,2024-10-03T23:59:38Z,Books
cart_009086,user_03953,prod_0736,1,122.51,2022-10-27T20:39:27Z,Beauty
cart_009087,user_03664,prod_0455,3,364.16,2023-03-22T02:36:42Z,Home & Kitchen
cart_009088,user_00604,prod_0791,4,89.51,2023-02-03T01:32:59Z,Beauty
cart_009089,user_04938,prod_0120,1,616.84,2023-07-12T09:24:13Z,Electronics
cart_009090,user_04991,prod_0258,1,499.23,2024-09-26T04:37:15Z,Fashion
cart_009091,user_00020,prod_0207,3,442.86,2024-07-24T08:29:32Z,Fashion
cart_009092,user_04842,prod_0842,2,20.81,2022-07-31T14:26:11Z,Toys & Games
cart_009093,user_09719,prod_0214,1,149.72,2024-11-15T00:46:19Z,Fashion
cart_009094,user_09993,prod_0196,1,48.63,2022-12-12T09:46:16Z,Fashion
cart_009095,user_07255,prod_0360,1,434.56,2024-07-09T15:39:26Z,Fashion
cart_009096,user_07038,prod_0606,4,23.39,2023-10-16T10:17:22Z,Books
cart_009097,user_03648,prod_0970,3,98.5,2024-10-22T02:08:05Z,Automotive
cart_009098,user_05901,prod_0935,1,96.74,2023-02-14T03:46:24Z,Automotive
cart_009099,user_08152,prod_0781,1,90.29,2022-03-16T07:45:50Z,Beauty
cart_009100,user_06306,prod_0751,2,175.34,2022-12-15T07:07:39Z,Beauty
cart_009101,user_01891,prod_0837,1,89.75,2024-01-15T16:44:10Z,Toys & Games
cart_009102,user_09650,prod_0007,3,1328.91,2023-04-19T22:43:06Z,Electronics
cart_009103,user_07547,prod_0765,2,107.29,2024-06-09T14:46:16Z,Beauty
cart_009104,user_01762,prod_0085,2,63.09,2022-03-19T12:52:35Z,Electronics
cart_009105,user_08176,prod_0113,4,574.04,2022-09-10T22:33:02Z,Electronics
cart_009106,user_00376,prod_0926,2,125.62,2024-08-29T06:14:55Z,Automotive
cart_009107,user_09409,prod_0024,3,869.87,2024-12-03T02:19:27Z,Electronics
cart_009108,user_09082,prod_0423,1,494.81,2023-12-01T05:49:15Z,Home & Kitchen
cart_009109,user_09584,prod_0153,1,852.25,2024-08-09T21:55:21Z,Electronics
cart_009110,user_06026,prod_0311,1,436.4,2023-09-22T06:28:34Z,Fashion
cart_009111,user_08518,prod_0651,1,626.01,2023-07-30T08:27:53Z,Sports & Fitness
cart_009112,user_02073,prod_0457,3,240.23,2022-07-30T01:52:45Z,Home & Kitchen
cart_009113,user_03628,prod_0202,1,376.46,2024-04-22T16:00:14Z,Fashion
cart_009114,user_00289,prod_0374,1,320.15,2023-10-03T02:12:31Z,Home & Kitchen
cart_009115,user_04892,prod_0779,2,45.07,2022-01-26T09:09:57Z,Beauty
cart_009116,user_05527,prod_0812,1,146.44,2024-10-30T12:26:46Z,Beauty
cart_009117,user_06763,prod_0558,1,21.34,2024-11-07T03:10:30Z,Books
cart_009118,user_08932,prod_0846,1,133.96,2022-03-13T19:59:14Z,Toys & Games
cart_009119,user_07847,prod_0931,1,368.17,2022-12-08T13:30:10Z,Automotive
cart_009120,user_01108,prod_0047,1,1120.89,2023-12-15T00:28:09Z,Electronics
cart_009121,user_03031,prod_0996,4,48.09,2022-10-21T12:22:52Z,Automotive
cart_009122,user_07180,prod_0692,4,452.37,2022-02-26T04:49:34Z,Sports & Fitness
cart_009123,user_03131,prod_0468,1,82.81,2024-05-23T20:21:48Z,Home & Kitchen
cart_009124,user_08320,prod_0842,2,20.81,2022-04-10T21:14:54Z,Toys & Games
cart_009125,user_02130,prod_0452,5,573.39,2022-10-08T22:34:36Z,Home & Kitchen
cart_009126,user_01116,prod_0698,1,647.69,2024-04-17T05:31:22Z,Sports & Fitness
cart_009127,user_02163,prod_0542,1,27.1,2024-03-06T04:43:38Z,Books
cart_009128,user_00012,prod_0427,4,239.53,2024-12-07T07:52:02Z,Home & Kitchen
cart_009129,user_05850,prod_0635,1,119.47,2022-12-21T13:44:46Z,Sports & Fitness
cart_009130,user_02843,prod_0184,1,137.67,2024-05-03T00:08:41Z,Fashion
cart_009131,user_07503,prod_0966,1,417.71,2022-06-06T15:21:58Z,Automotive
cart_009132,user_08532,prod_0012,1,673.05,2023-03-13T03:27:26Z,Electronics
cart_009133,user_08274,prod_0156,1,418.85,2022-08-11T13:16:21Z,Electronics
cart_009134,user_03412,prod_0572,1,20.95,2022-02-06T07:05:02Z,Books
cart_009135,user_04352,prod_0679,2,609.18,2024-05-16T16:53:05Z,Sports & Fitness
cart_009136,user_07998,prod_0367,1,193.46,2024-04-03T22:39:26Z,Home & Kitchen
cart_009137,user_04392,prod_0514,1,69.32,2023-11-22T21:28:24Z,Books
cart_009138,user_00444,prod_0871,1,62.14,2024-05-06T07:42:05Z,Toys & Games
cart_009139,user_01571,prod_0181,1,327.2,2024-01-15T04:31:23Z,Fashion
cart_009140,user_04710,prod_0094,1,902.32,2024-06-07T08:30:52Z,Electronics
cart_009141,user_08498,prod_0208,4,199.08,2022-05-11T01:59:57Z,Fashion
cart_009142,user_01773,prod_0632,1,338.16,2023-01-23T10:12:22Z,Sports & Fitness
cart_009143,user_05632,prod_0292,5,408.82,2022-07-25T16:55:57Z,Fashion
cart_009144,user_00131,prod_0362,4,414.98,2023-11-19T01:19:46Z,Home & Kitchen
cart_009145,user_01971,prod_0445,1,314.97,2024-02-17T04:23:35Z,Home & Kitchen
cart_009146,user_03915,prod_0264,2,331.15,2023-01-07T18:43:40Z,Fashion
cart_009147,user_09538,prod_0392,3,27.3,2022-08-13T00:20:53Z,Home & Kitchen
cart_009148,user_07193,prod_0024,1,869.87,2022-04-01T03:12:07Z,Electronics
cart_009149,user_02179,prod_0210,1,283.46,2024-05-27T12:21:31Z,Fashion
cart_009150,user_08776,prod_0557,5,22.09,2024-03-31T08:19:34Z,Books
cart_009151,user_04733,prod_0207,1,442.86,2023-05-25T01:16:34Z,Fashion
cart_009152,user_05694,prod_0335,5,245.44,2024-12-04T11:40:44Z,Fashion
cart_009153,user_01901,prod_0015,2,318.32,2024-07-17T07:23:18Z,Electronics
cart_009154,user_00337,prod_0198,2,193.21,2023-11-22T05:53:46Z,Fashion
cart_009155,user_01494,prod_0152,3,383.67,2024-07-08T12:17:42Z,Electronics
cart_009156,user_04493,prod_0056,1,1117.27,2023-09-17T01:21:47Z,Electronics
cart_009157,user_02734,prod_0692,2,452.37,2022-11-19T09:36:35Z,Sports & Fitness
cart_009158,user_09317,prod_0108,1,392.87,2023-09-19T06:36:12Z,Electronics
cart_009159,user_00565,prod_0400,2,248.79,2024-02-27T19:00:34Z,Home & Kitchen
cart_009160,user_00172,prod_0103,1,1483.81,2022-03-03T10:14:03Z,Electronics
cart_009161,user_09380,prod_0684,1,779.13,2024-09-26T09:35:38Z,Sports & Fitness
cart_009162,user_04918,prod_0729,4,73.16,2022-03-03T03:27:16Z,Sports & Fitness
cart_009163,user_03577,prod_0193,1,74.93,2022-09-26T16:44:17Z,Fashion
cart_009164,user_06469,prod_0740,1,68.18,2022-05-01T04:07:46Z,Beauty
cart_009165,user_04912,prod_0359,1,198.5,2023-06-05T15:54:29Z,Fashion
cart_009166,user_01681,prod_0500,1,127.42,2024-07-25T09:21:02Z,Home & Kitchen
cart_009167,user_07578,prod_0121,3,1031.38,2024-02-28T18:48:13Z,Electronics
cart_009168,user_06166,prod_0940,2,455.9,2024-06-07T03:52:37Z,Automotive
cart_009169,user_00595,prod_0192,1,335.04,2023-01-16T13:49:33Z,Fashion
cart_009170,user_02757,prod_0912,1,207.32,2023-03-03T21:24:29Z,Automotive
cart_009171,user_00847,prod_0495,1,132.76,2024-11-12T23:11:27Z,Home & Kitchen
cart_009172,user_09181,prod_0720,1,745.44,2023-02-27T11:38:31Z,Sports & Fitness
cart_009173,user_06203,prod_0967,1,216.82,2022-03-01T08:58:58Z,Automotive
cart_009174,user_00869,prod_0024,1,869.87,2024-04-20T11:26:36Z,Electronics
cart_009175,user_08761,prod_0226,1,13.53,2024-09-24T21:15:41Z,Fashion
cart_009176,user_07424,prod_0091,4,59.97,2024-11-05T03:25:33Z,Electronics
cart_009177,user_08576,prod_0855,1,145.46,2023-05-21T21:03:16Z,Toys & Games
cart_009178,user_06653,prod_0393,1,24.56,2022-10-17T02:53:10Z,Home & Kitchen
cart_009179,user_06337,prod_0906,2,15.81,2024-11-06T23:14:10Z,Toys & Games
cart_009180,user_01130,prod_0293,1,44.11,2024-11-03T11:16:54Z,Fashion
cart_009181,user_09050,prod_0085,2,63.09,2022-07-30T20:40:32Z,Electronics
cart_009182,user_02525,prod_0530,2,75.26,2023-05-07T21:35:26Z,Books
cart_009183,user_04411,prod_0410,2,186.47,2024-05-04T21:57:35Z,Home & Kitchen
cart_009184,user_04310,prod_0329,1,356.5,2024-05-21T11:56:56Z,Fashion
cart_009185,user_09090,prod_0128,1,1399.12,2024-03-18T16:24:29Z,Electronics
cart_009186,user_05045,prod_0165,2,486.17,2024-12-05T04:02:47Z,Electronics
cart_009187,user_06409,prod_0830,2,114.98,2023-09-30T23:08:14Z,Beauty
cart_009188,user_03978,prod_0688,1,494.6,2023-01-13T08:18:26Z,Sports & Fitness
cart_009189,user_08359,prod_0648,1,399.16,2023-07-05T23:37:56Z,Sports & Fitness
cart_009190,user_04232,prod_0223,1,302.3,2022-02-03T07:20:19Z,Fashion
cart_009191,user_05458,prod_0053,1,313.18,2022-06-12T23:52:23Z,Electronics
cart_009192,user_05402,prod_0223,3,302.3,2023-01-08T21:38:39Z,Fashion
cart_009193,user_00727,prod_0667,1,285.45,2022-05-05T09:09:52Z,Sports & Fitness
cart_009194,user_03618,prod_0592,5,65.69,2023-01-14T17:55:42Z,Books
cart_009195,user_06369,prod_0306,2,89.36,2024-05-23T17:27:50Z,Fashion
cart_009196,user_04350,prod_0052,1,1251.77,2024-11-02T19:40:43Z,Electronics
cart_009197,user_04399,prod_0315,3,98.2,2022-11-15T14:40:05Z,Fashion
cart_009198,user_08429,prod_0514,3,69.32,2023-09-02T20:15:21Z,Books
cart_009199,user_05960,prod_0808,1,82.41,2024-05-27T01:53:16Z,Beauty
cart_009200,user_07947,prod_0413,1,308.21,2023-09-18T02:30:45Z,Home & Kitchen
cart_009201,user_07340,prod_0604,1,19.87,2024-06-08T12:11:33Z,Books
cart_009202,user_08670,prod_0224,3,256.63,2023-12-26T10:40:15Z,Fashion
cart_009203,user_04874,prod_0533,2,73.82,2023-11-05T01:12:11Z,Books
cart_009204,user_05286,prod_0288,2,60.16,2024-03-03T01:42:46Z,Fashion
cart_009205,user_08126,prod_0663,1,294.29,2024-02-18T16:02:17Z,Sports & Fitness
cart_009206,user_00398,prod_0178,1,1237.91,2024-10-22T20:31:08Z,Electronics
cart_009207,user_09282,prod_0164,1,1079.65,2024-02-21T05:43:10Z,Electronics
cart_009208,user_01181,prod_0752,1,148.36,2022-08-20T04:42:13Z,Beauty
cart_009209,user_03597,prod_0591,1,65.77,2022-11-28T05:33:17Z,Books
cart_009210,user_00807,prod_0064,3,334.47,2023-03-03T13:04:30Z,Electronics
cart_009211,user_00216,prod_0701,1,28.83,2022-11-02T14:14:27Z,Sports & Fitness
cart_009212,user_06628,prod_0730,1,257.64,2023-08-08T12:52:34Z,Sports & Fitness
cart_009213,user_08655,prod_0721,1,769.64,2022-06-09T21:17:46Z,Sports & Fitness
cart_009214,user_08352,prod_0725,1,68.79,2023-07-22T22:59:41Z,Sports & Fitness
cart_009215,user_01073,prod_0617,2,19.81,2024-03-30T18:43:39Z,Books
cart_009216,user_05061,prod_0550,3,66.0,2024-09-29T05:18:02Z,Books
cart_009217,user_08625,prod_0242,2,91.79,2023-12-28T07:42:00Z,Fashion
cart_009218,user_01358,prod_0263,5,383.4,2024-09-26T17:29:58Z,Fashion
cart_009219,user_08137,prod_0559,1,64.33,2022-12-23T16:06:07Z,Books
cart_009220,user_03597,prod_0043,1,1306.01,2023-04-18T13:16:24Z,Electronics
cart_009221,user_07987,prod_0704,2,740.21,2023-10-01T08:17:40Z,Sports & Fitness
cart_009222,user_06546,prod_0918,3,166.52,2024-02-28T04:36:45Z,Automotive
cart_009223,user_04684,prod_0618,1,19.9,2022-07-09T05:52:39Z,Books
cart_009224,user_05264,prod_0612,1,30.36,2023-11-18T00:38:38Z,Books
cart_009225,user_03218,prod_0578,1,65.3,2022-02-13T11:50:06Z,Books
cart_009226,user_00611,prod_0571,1,9.24,2022-01-16T23:34:14Z,Books
cart_009227,user_02467,prod_0729,2,73.16,2022-12-17T22:24:33Z,Sports & Fitness
cart_009228,user_05881,prod_0718,4,724.57,2024-04-17T01:25:53Z,Sports & Fitness
cart_009229,user_07399,prod_0642,2,386.81,2023-08-29T09:04:53Z,Sports & Fitness
cart_009230,user_00613,prod_0163,1,851.96,2024-06-17T22:02:00Z,Electronics
cart_009231,user_09429,prod_0729,1,73.16,2024-03-27T20:21:23Z,Sports & Fitness
cart_009232,user_02965,prod_0170,1,159.03,2023-06-30T03:35:28Z,Electronics
cart_009233,user_09852,prod_0079,1,180.11,2024-09-07T23:42:27Z,Electronics
cart_009234,user_09358,prod_0029,2,1254.84,2024-01-26T02:26:07Z,Electronics
cart_009235,user_01502,prod_0551,1,67.06,2024-11-12T17:10:01Z,Books
cart_009236,user_02435,prod_0356,1,279.85,2023-12-13T15:15:36Z,Fashion
cart_009237,user_07318,prod_0133,1,288.91,2022-12-29T20:01:35Z,Electronics
cart_009238,user_06074,prod_0544,2,67.43,2023-12-20T17:01:27Z,Books
cart_009239,user_08285,prod_0074,2,282.69,2024-08-13T11:37:11Z,Electronics
cart_009240,user_07432,prod_0135,2,1044.75,2022-08-27T07:19:26Z,Electronics
cart_009241,user_05118,prod_0618,2,19.9,2024-09-02T23:55:27Z,Books
cart_009242,user_08110,prod_0872,2,57.67,2024-07-24T18:25:00Z,Toys & Games
cart_009243,user_06709,prod_0497,2,419.59,2022-06-21T02:40:05Z,Home & Kitchen
cart_009244,user_02582,prod_0660,5,756.15,2023-04-04T07:29:23Z,Sports & Fitness
cart_009245,user_08007,prod_0329,1,356.5,2022-06-21T05:39:13Z,Fashion
cart_009246,user_07938,prod_0435,2,145.59,2022-09-15T12:20:22Z,Home & Kitchen
cart_009247,user_05429,prod_0495,1,132.76,2022-02-07T05:00:13Z,Home & Kitchen
cart_009248,user_00866,prod_0568,1,55.55,2022-12-23T08:09:59Z,Books
cart_009249,user_08590,prod_0757,2,45.65,2024-05-18T14:27:33Z,Beauty
cart_009250,user_04281,prod_0116,4,39.09,2023-01-30T14:14:14Z,Electronics
cart_009251,user_05504,prod_0946,4,34.08,2022-06-27T21:09:02Z,Automotive
cart_009252,user_02829,prod_0279,2,395.78,2024-06-16T11:21:32Z,Fashion
cart_009253,user_08632,prod_0612,1,30.36,2022-06-12T19:06:44Z,Books
cart_009254,user_03729,prod_0940,1,455.9,2023-08-15T17:00:51Z,Automotive
cart_009255,user_04135,prod_0435,1,145.59,2024-05-31T08:44:57Z,Home & Kitchen
cart_009256,user_07683,prod_0716,1,225.92,2024-03-14T19:21:13Z,Sports & Fitness
cart_009257,user_01793,prod_0713,1,682.83,2022-04-04T06:21:53Z,Sports & Fitness
cart_009258,user_06907,prod_0944,5,489.66,2024-06-18T23:15:10Z,Automotive
cart_009259,user_05927,prod_0238,1,106.07,2024-09-26T12:28:27Z,Fashion
cart_009260,user_07807,prod_0041,1,1335.79,2022-09-14T13:12:26Z,Electronics
cart_009261,user_00188,prod_0236,4,347.71,2023-10-21T12:29:31Z,Fashion
cart_009262,user_09231,prod_0376,1,486.24,2022-04-01T02:37:06Z,Home & Kitchen
cart_009263,user_07267,prod_0546,1,74.25,2022-04-14T22:12:18Z,Books
cart_009264,user_06619,prod_0642,1,386.81,2024-07-27T23:01:18Z,Sports & Fitness
cart_009265,user_02806,prod_0545,1,59.35,2022-01-13T14:13:38Z,Books
cart_009266,user_02278,prod_0850,3,61.87,2022-05-28T18:03:21Z,Toys & Games
cart_009267,user_02807,prod_0882,5,109.18,2023-12-03T21:38:34Z,Toys & Games
cart_009268,user_06656,prod_0940,1,455.9,2024-07-27T05:58:20Z,Automotive
cart_009269,user_04240,prod_0295,1,412.17,2023-08-08T16:07:15Z,Fashion
cart_009270,user_09521,prod_0881,1,7.89,2023-06-06T08:26:21Z,Toys & Games
cart_009271,user_02331,prod_0589,2,28.95,2022-03-19T05:17:06Z,Books
cart_009272,user_04396,prod_0490,1,8.72,2024-07-02T12:23:34Z,Home & Kitchen
cart_009273,user_08347,prod_0909,1,163.86,2022-09-08T12:28:12Z,Toys & Games
cart_009274,user_03330,prod_0103,1,1483.81,2023-08-04T23:38:03Z,Electronics
cart_009275,user_07959,prod_0356,1,279.85,2024-07-27T16:21:51Z,Fashion
cart_009276,user_06105,prod_0545,1,59.35,2022-04-20T22:48:14Z,Books
cart_009277,user_06966,prod_0277,1,15.98,2024-11-06T14:45:28Z,Fashion
cart_009278,user_05384,prod_0745,3,122.66,2023-04-21T06:42:09Z,Beauty
cart_009279,user_08688,prod_0345,1,175.93,2024-10-31T02:25:57Z,Fashion
cart_009280,user_07151,prod_0236,4,347.71,2023-12-26T01:55:29Z,Fashion
cart_009281,user_03734,prod_0926,2,125.62,2023-06-01T15:10:45Z,Automotive
